complete,closeMid,highMid,lowMid,volume,openMid,time
True,108.753,108.765,108.7415,18,108.7445,2016-05-16T08:41:00.000000Z
True,108.751,108.7585,108.745,9,108.755,2016-05-16T08:42:00.000000Z
True,108.7375,108.751,108.7375,6,108.751,2016-05-16T08:43:00.000000Z
True,108.736,108.7405,108.7345,10,108.7345,2016-05-16T08:44:00.000000Z
True,108.74,108.74,108.729,7,108.732,2016-05-16T08:45:00.000000Z
True,108.7585,108.764,108.744,13,108.744,2016-05-16T08:46:00.000000Z
True,108.743,108.755,108.7405,10,108.755,2016-05-16T08:47:00.000000Z
True,108.7415,108.7485,108.7415,7,108.7445,2016-05-16T08:48:00.000000Z
True,108.778,108.778,108.743,11,108.743,2016-05-16T08:49:00.000000Z
True,108.7845,108.7855,108.7615,34,108.7775,2016-05-16T08:50:00.000000Z
True,108.818,108.827,108.788,41,108.7885,2016-05-16T08:51:00.000000Z
True,108.7925,108.8155,108.7925,10,108.815,2016-05-16T08:52:00.000000Z
True,108.8015,108.808,108.791,34,108.794,2016-05-16T08:53:00.000000Z
True,108.791,108.8095,108.791,15,108.805,2016-05-16T08:54:00.000000Z
True,108.781,108.787,108.7795,12,108.787,2016-05-16T08:55:00.000000Z
True,108.7755,108.7915,108.7755,28,108.785,2016-05-16T08:56:00.000000Z
True,108.78,108.7915,108.7745,23,108.776,2016-05-16T08:57:00.000000Z
True,108.784,108.793,108.783,7,108.783,2016-05-16T08:58:00.000000Z
True,108.795,108.795,108.7845,11,108.7845,2016-05-16T08:59:00.000000Z
True,108.78,108.792,108.7755,14,108.791,2016-05-16T09:00:00.000000Z
True,108.781,108.781,108.7705,11,108.7775,2016-05-16T09:01:00.000000Z
True,108.7855,108.795,108.781,9,108.781,2016-05-16T09:02:00.000000Z
True,108.797,108.797,108.78,17,108.787,2016-05-16T09:03:00.000000Z
True,108.7905,108.8005,108.79,8,108.8005,2016-05-16T09:04:00.000000Z
True,108.7955,108.7955,108.7875,13,108.791,2016-05-16T09:05:00.000000Z
True,108.784,108.7945,108.784,4,108.7945,2016-05-16T09:06:00.000000Z
True,108.785,108.785,108.7845,2,108.7845,2016-05-16T09:07:00.000000Z
True,108.7875,108.791,108.7855,7,108.7855,2016-05-16T09:08:00.000000Z
True,108.788,108.788,108.781,5,108.787,2016-05-16T09:09:00.000000Z
True,108.787,108.788,108.787,3,108.788,2016-05-16T09:10:00.000000Z
True,108.771,108.787,108.767,15,108.787,2016-05-16T09:11:00.000000Z
True,108.761,108.775,108.7575,11,108.775,2016-05-16T09:12:00.000000Z
True,108.7555,108.764,108.7555,7,108.764,2016-05-16T09:13:00.000000Z
True,108.7525,108.764,108.7525,8,108.757,2016-05-16T09:14:00.000000Z
True,108.761,108.7615,108.747,22,108.749,2016-05-16T09:15:00.000000Z
True,108.763,108.765,108.7565,16,108.7605,2016-05-16T09:16:00.000000Z
True,108.766,108.766,108.7635,3,108.7635,2016-05-16T09:17:00.000000Z
True,108.7625,108.7625,108.762,2,108.762,2016-05-16T09:18:00.000000Z
True,108.778,108.781,108.7665,7,108.7665,2016-05-16T09:19:00.000000Z
True,108.776,108.7775,108.776,2,108.7775,2016-05-16T09:20:00.000000Z
True,108.804,108.804,108.78,17,108.78,2016-05-16T09:22:00.000000Z
True,108.842,108.842,108.802,28,108.802,2016-05-16T09:23:00.000000Z
True,108.8635,108.87,108.8455,39,108.8455,2016-05-16T09:24:00.000000Z
True,108.8815,108.9035,108.864,43,108.864,2016-05-16T09:25:00.000000Z
True,108.888,108.888,108.8675,12,108.878,2016-05-16T09:26:00.000000Z
True,108.8875,108.888,108.8755,13,108.888,2016-05-16T09:27:00.000000Z
True,108.882,108.886,108.882,8,108.886,2016-05-16T09:28:00.000000Z
True,108.8915,108.892,108.886,5,108.886,2016-05-16T09:29:00.000000Z
True,108.8825,108.8965,108.8825,11,108.891,2016-05-16T09:30:00.000000Z
True,108.886,108.89,108.8825,7,108.883,2016-05-16T09:31:00.000000Z
True,108.914,108.918,108.8885,25,108.8885,2016-05-16T09:33:00.000000Z
True,108.912,108.9195,108.9105,8,108.9125,2016-05-16T09:34:00.000000Z
True,108.925,108.93,108.9155,11,108.9155,2016-05-16T09:35:00.000000Z
True,108.926,108.9355,108.926,13,108.929,2016-05-16T09:36:00.000000Z
True,108.923,108.932,108.9225,13,108.9225,2016-05-16T09:37:00.000000Z
True,108.91,108.92,108.91,5,108.92,2016-05-16T09:38:00.000000Z
True,108.902,108.9165,108.8975,18,108.906,2016-05-16T09:39:00.000000Z
True,108.9135,108.9165,108.906,8,108.906,2016-05-16T09:40:00.000000Z
True,108.8915,108.913,108.8915,17,108.913,2016-05-16T09:41:00.000000Z
True,108.8865,108.8935,108.886,9,108.888,2016-05-16T09:42:00.000000Z
True,108.9015,108.9025,108.888,6,108.888,2016-05-16T09:43:00.000000Z
True,108.9155,108.9155,108.9045,7,108.9045,2016-05-16T09:44:00.000000Z
True,108.9275,108.9295,108.919,6,108.919,2016-05-16T09:45:00.000000Z
True,108.916,108.9315,108.916,9,108.9315,2016-05-16T09:46:00.000000Z
True,108.9135,108.923,108.9135,7,108.9165,2016-05-16T09:47:00.000000Z
True,108.9145,108.9185,108.9045,12,108.9135,2016-05-16T09:48:00.000000Z
True,108.9065,108.913,108.9065,4,108.913,2016-05-16T09:49:00.000000Z
True,108.9275,108.9275,108.9025,10,108.9025,2016-05-16T09:50:00.000000Z
True,108.918,108.9275,108.914,15,108.9275,2016-05-16T09:51:00.000000Z
True,108.925,108.925,108.9215,2,108.9215,2016-05-16T09:52:00.000000Z
True,108.922,108.922,108.9135,6,108.921,2016-05-16T09:53:00.000000Z
True,108.9215,108.922,108.908,11,108.918,2016-05-16T09:54:00.000000Z
True,108.919,108.9205,108.9135,21,108.9205,2016-05-16T09:55:00.000000Z
True,108.9215,108.9215,108.9185,2,108.9185,2016-05-16T09:56:00.000000Z
True,108.9195,108.925,108.9195,7,108.925,2016-05-16T09:57:00.000000Z
True,108.918,108.9215,108.916,5,108.916,2016-05-16T09:58:00.000000Z
True,108.9245,108.932,108.9215,6,108.9215,2016-05-16T09:59:00.000000Z
True,108.926,108.9265,108.9175,10,108.921,2016-05-16T10:00:00.000000Z
True,108.9085,108.9245,108.9045,18,108.9245,2016-05-16T10:01:00.000000Z
True,108.918,108.9185,108.909,6,108.909,2016-05-16T10:02:00.000000Z
True,108.9185,108.9215,108.9185,3,108.9215,2016-05-16T10:03:00.000000Z
True,108.9155,108.9215,108.9155,7,108.9215,2016-05-16T10:04:00.000000Z
True,108.895,108.9165,108.895,12,108.9145,2016-05-16T10:05:00.000000Z
True,108.8915,108.892,108.8885,8,108.892,2016-05-16T10:06:00.000000Z
True,108.8825,108.892,108.8825,5,108.892,2016-05-16T10:07:00.000000Z
True,108.8835,108.8835,108.879,8,108.879,2016-05-16T10:08:00.000000Z
True,108.9035,108.9035,108.8805,8,108.8805,2016-05-16T10:09:00.000000Z
True,108.947,108.9575,108.9075,23,108.9075,2016-05-16T10:10:00.000000Z
True,108.937,108.95,108.9355,10,108.95,2016-05-16T10:11:00.000000Z
True,108.946,108.946,108.9385,8,108.9385,2016-05-16T10:12:00.000000Z
True,108.9405,108.944,108.9405,2,108.944,2016-05-16T10:13:00.000000Z
True,108.93,108.937,108.9175,12,108.937,2016-05-16T10:14:00.000000Z
True,108.9225,108.9295,108.9225,3,108.9295,2016-05-16T10:15:00.000000Z
True,108.925,108.925,108.923,4,108.923,2016-05-16T10:17:00.000000Z
True,108.91,108.922,108.9025,10,108.922,2016-05-16T10:18:00.000000Z
True,108.9085,108.911,108.9055,8,108.9095,2016-05-16T10:19:00.000000Z
True,108.907,108.9085,108.89,16,108.9085,2016-05-16T10:20:00.000000Z
True,108.8915,108.9065,108.8895,8,108.9065,2016-05-16T10:21:00.000000Z
True,108.892,108.892,108.885,10,108.8885,2016-05-16T10:22:00.000000Z
True,108.893,108.893,108.885,6,108.888,2016-05-16T10:23:00.000000Z
True,108.904,108.904,108.8935,8,108.8935,2016-05-16T10:24:00.000000Z
True,108.892,108.9075,108.892,9,108.9075,2016-05-16T10:25:00.000000Z
True,108.885,108.888,108.885,2,108.888,2016-05-16T10:26:00.000000Z
True,108.856,108.8815,108.842,20,108.8815,2016-05-16T10:27:00.000000Z
True,108.8385,108.8535,108.8385,18,108.852,2016-05-16T10:28:00.000000Z
True,108.8425,108.8425,108.84,5,108.84,2016-05-16T10:29:00.000000Z
True,108.839,108.8515,108.839,9,108.843,2016-05-16T10:30:00.000000Z
True,108.8445,108.8445,108.839,7,108.839,2016-05-16T10:31:00.000000Z
True,108.843,108.843,108.843,1,108.843,2016-05-16T10:32:00.000000Z
True,108.8505,108.8505,108.84,8,108.8425,2016-05-16T10:33:00.000000Z
True,108.8375,108.849,108.833,12,108.849,2016-05-16T10:34:00.000000Z
True,108.839,108.839,108.827,11,108.838,2016-05-16T10:35:00.000000Z
True,108.8335,108.837,108.8335,3,108.837,2016-05-16T10:36:00.000000Z
True,108.8425,108.8445,108.8375,5,108.8375,2016-05-16T10:37:00.000000Z
True,108.8375,108.8535,108.8355,17,108.8415,2016-05-16T10:38:00.000000Z
True,108.8395,108.8505,108.838,16,108.838,2016-05-16T10:39:00.000000Z
True,108.8425,108.8425,108.84,4,108.84,2016-05-16T10:40:00.000000Z
True,108.8385,108.8505,108.8385,11,108.8435,2016-05-16T10:41:00.000000Z
True,108.849,108.849,108.835,5,108.835,2016-05-16T10:42:00.000000Z
True,108.8585,108.8615,108.847,8,108.847,2016-05-16T10:43:00.000000Z
True,108.8595,108.865,108.858,5,108.858,2016-05-16T10:44:00.000000Z
True,108.866,108.866,108.8605,4,108.8605,2016-05-16T10:45:00.000000Z
True,108.8655,108.8695,108.8655,2,108.8695,2016-05-16T10:46:00.000000Z
True,108.8815,108.8815,108.8665,7,108.8665,2016-05-16T10:47:00.000000Z
True,108.885,108.885,108.8765,14,108.88,2016-05-16T10:48:00.000000Z
True,108.894,108.8985,108.8885,8,108.8885,2016-05-16T10:49:00.000000Z
True,108.8805,108.894,108.8805,13,108.894,2016-05-16T10:50:00.000000Z
True,108.874,108.8775,108.874,2,108.8775,2016-05-16T10:51:00.000000Z
True,108.87,108.87,108.87,1,108.87,2016-05-16T10:52:00.000000Z
True,108.8495,108.8665,108.849,11,108.8665,2016-05-16T10:53:00.000000Z
True,108.853,108.8575,108.8455,11,108.85,2016-05-16T10:54:00.000000Z
True,108.857,108.857,108.857,1,108.857,2016-05-16T10:55:00.000000Z
True,108.867,108.867,108.8605,3,108.8605,2016-05-16T10:56:00.000000Z
True,108.868,108.868,108.8645,4,108.8665,2016-05-16T10:57:00.000000Z
True,108.874,108.874,108.864,16,108.8665,2016-05-16T10:58:00.000000Z
True,108.8255,108.87,108.821,19,108.87,2016-05-16T10:59:00.000000Z
True,108.8575,108.8575,108.829,9,108.829,2016-05-16T11:00:00.000000Z
True,108.8545,108.8645,108.8545,6,108.861,2016-05-16T11:01:00.000000Z
True,108.8665,108.8695,108.855,9,108.855,2016-05-16T11:02:00.000000Z
True,108.8525,108.866,108.8525,25,108.865,2016-05-16T11:03:00.000000Z
True,108.846,108.857,108.8455,11,108.8525,2016-05-16T11:04:00.000000Z
True,108.8555,108.858,108.8465,10,108.8465,2016-05-16T11:05:00.000000Z
True,108.8625,108.884,108.8595,15,108.8595,2016-05-16T11:06:00.000000Z
True,108.8665,108.868,108.864,5,108.864,2016-05-16T11:07:00.000000Z
True,108.8565,108.8635,108.8565,3,108.8635,2016-05-16T11:08:00.000000Z
True,108.869,108.869,108.855,10,108.858,2016-05-16T11:09:00.000000Z
True,108.885,108.885,108.872,6,108.872,2016-05-16T11:10:00.000000Z
True,108.8865,108.895,108.8825,19,108.888,2016-05-16T11:11:00.000000Z
True,108.891,108.892,108.8875,7,108.8875,2016-05-16T11:12:00.000000Z
True,108.889,108.8905,108.889,2,108.8905,2016-05-16T11:13:00.000000Z
True,108.8925,108.8925,108.8925,1,108.8925,2016-05-16T11:14:00.000000Z
True,108.904,108.9095,108.8815,30,108.892,2016-05-16T11:15:00.000000Z
True,108.885,108.9005,108.8685,18,108.9005,2016-05-16T11:16:00.000000Z
True,108.8865,108.8865,108.881,3,108.881,2016-05-16T11:17:00.000000Z
True,108.8875,108.8875,108.8845,3,108.885,2016-05-16T11:18:00.000000Z
True,108.883,108.886,108.883,5,108.886,2016-05-16T11:19:00.000000Z
True,108.8895,108.8905,108.8865,3,108.8865,2016-05-16T11:20:00.000000Z
True,108.8975,108.8975,108.884,8,108.8895,2016-05-16T11:21:00.000000Z
True,108.8835,108.897,108.8835,6,108.897,2016-05-16T11:22:00.000000Z
True,108.8855,108.8855,108.8855,1,108.8855,2016-05-16T11:23:00.000000Z
True,108.893,108.893,108.889,2,108.889,2016-05-16T11:24:00.000000Z
True,108.892,108.8935,108.8895,5,108.893,2016-05-16T11:25:00.000000Z
True,108.887,108.893,108.884,8,108.8885,2016-05-16T11:26:00.000000Z
True,108.889,108.889,108.868,12,108.8835,2016-05-16T11:28:00.000000Z
True,108.899,108.9,108.893,6,108.893,2016-05-16T11:29:00.000000Z
True,108.911,108.911,108.8955,7,108.8955,2016-05-16T11:30:00.000000Z
True,108.903,108.9105,108.9025,5,108.9105,2016-05-16T11:31:00.000000Z
True,108.912,108.913,108.9035,5,108.9035,2016-05-16T11:32:00.000000Z
True,108.931,108.931,108.912,9,108.912,2016-05-16T11:33:00.000000Z
True,108.945,108.947,108.935,10,108.935,2016-05-16T11:34:00.000000Z
True,108.935,108.955,108.9325,16,108.9485,2016-05-16T11:35:00.000000Z
True,108.9385,108.9385,108.922,11,108.932,2016-05-16T11:36:00.000000Z
True,108.9455,108.9455,108.9425,2,108.9425,2016-05-16T11:37:00.000000Z
True,108.932,108.9435,108.932,8,108.9435,2016-05-16T11:38:00.000000Z
True,108.934,108.944,108.9325,9,108.9325,2016-05-16T11:39:00.000000Z
True,108.956,108.956,108.9305,16,108.936,2016-05-16T11:40:00.000000Z
True,108.9505,108.9555,108.947,11,108.9555,2016-05-16T11:41:00.000000Z
True,108.948,108.9545,108.9475,9,108.9475,2016-05-16T11:42:00.000000Z
True,108.9505,108.9535,108.9365,29,108.951,2016-05-16T11:43:00.000000Z
True,108.9295,108.947,108.9295,6,108.947,2016-05-16T11:44:00.000000Z
True,108.9395,108.9395,108.923,20,108.93,2016-05-16T11:45:00.000000Z
True,108.928,108.942,108.9275,8,108.939,2016-05-16T11:46:00.000000Z
True,108.9405,108.9405,108.929,8,108.929,2016-05-16T11:47:00.000000Z
True,108.9225,108.944,108.9225,7,108.944,2016-05-16T11:48:00.000000Z
True,108.925,108.9325,108.925,8,108.9265,2016-05-16T11:49:00.000000Z
True,108.922,108.9285,108.922,3,108.9285,2016-05-16T11:50:00.000000Z
True,108.9085,108.9185,108.904,9,108.9185,2016-05-16T11:51:00.000000Z
True,108.9055,108.914,108.905,8,108.905,2016-05-16T11:52:00.000000Z
True,108.8835,108.902,108.8835,6,108.902,2016-05-16T11:53:00.000000Z
True,108.8845,108.8865,108.873,21,108.885,2016-05-16T11:54:00.000000Z
True,108.8935,108.8935,108.8875,5,108.8875,2016-05-16T11:55:00.000000Z
True,108.8905,108.892,108.8775,13,108.892,2016-05-16T11:56:00.000000Z
True,108.892,108.8965,108.885,12,108.8935,2016-05-16T11:57:00.000000Z
True,108.879,108.888,108.879,6,108.888,2016-05-16T11:58:00.000000Z
True,108.865,108.875,108.8595,9,108.875,2016-05-16T11:59:00.000000Z
True,108.8545,108.872,108.85,18,108.8685,2016-05-16T12:00:00.000000Z
True,108.854,108.8625,108.8455,34,108.855,2016-05-16T12:01:00.000000Z
True,108.8485,108.862,108.8465,26,108.85,2016-05-16T12:02:00.000000Z
True,108.856,108.87,108.845,38,108.849,2016-05-16T12:03:00.000000Z
True,108.856,108.8715,108.856,23,108.856,2016-05-16T12:04:00.000000Z
True,108.87,108.873,108.8565,10,108.8565,2016-05-16T12:05:00.000000Z
True,108.8745,108.878,108.862,9,108.8695,2016-05-16T12:06:00.000000Z
True,108.877,108.8845,108.8705,15,108.878,2016-05-16T12:07:00.000000Z
True,108.8795,108.88,108.874,8,108.874,2016-05-16T12:08:00.000000Z
True,108.8785,108.883,108.873,11,108.883,2016-05-16T12:09:00.000000Z
True,108.875,108.877,108.869,12,108.877,2016-05-16T12:10:00.000000Z
True,108.865,108.8785,108.8625,9,108.8785,2016-05-16T12:11:00.000000Z
True,108.869,108.8765,108.866,10,108.869,2016-05-16T12:12:00.000000Z
True,108.8675,108.8675,108.854,12,108.866,2016-05-16T12:13:00.000000Z
True,108.847,108.867,108.843,21,108.867,2016-05-16T12:14:00.000000Z
True,108.8355,108.855,108.8355,18,108.851,2016-05-16T12:15:00.000000Z
True,108.8335,108.8335,108.813,20,108.8315,2016-05-16T12:16:00.000000Z
True,108.8275,108.8295,108.8165,9,108.8295,2016-05-16T12:17:00.000000Z
True,108.8365,108.8405,108.819,34,108.8245,2016-05-16T12:18:00.000000Z
True,108.8525,108.8625,108.8395,13,108.8395,2016-05-16T12:19:00.000000Z
True,108.858,108.859,108.8415,26,108.8525,2016-05-16T12:20:00.000000Z
True,108.895,108.896,108.8615,28,108.8615,2016-05-16T12:21:00.000000Z
True,108.9025,108.9115,108.8975,10,108.8985,2016-05-16T12:22:00.000000Z
True,108.8695,108.912,108.862,39,108.903,2016-05-16T12:23:00.000000Z
True,108.8565,108.8655,108.8545,8,108.8655,2016-05-16T12:24:00.000000Z
True,108.8665,108.8665,108.85,16,108.8535,2016-05-16T12:25:00.000000Z
True,108.8685,108.877,108.8645,19,108.87,2016-05-16T12:26:00.000000Z
True,108.852,108.8685,108.852,12,108.8685,2016-05-16T12:27:00.000000Z
True,108.854,108.8595,108.8525,13,108.8525,2016-05-16T12:28:00.000000Z
True,108.8425,108.8605,108.836,38,108.85,2016-05-16T12:29:00.000000Z
True,108.803,108.8355,108.745,187,108.8355,2016-05-16T12:30:00.000000Z
True,108.8125,108.8135,108.784,27,108.798,2016-05-16T12:31:00.000000Z
True,108.8255,108.8255,108.8095,20,108.812,2016-05-16T12:32:00.000000Z
True,108.7995,108.8255,108.7995,25,108.8255,2016-05-16T12:33:00.000000Z
True,108.7865,108.8025,108.7785,21,108.8025,2016-05-16T12:34:00.000000Z
True,108.7945,108.807,108.7855,33,108.7895,2016-05-16T12:35:00.000000Z
True,108.785,108.7975,108.777,20,108.7975,2016-05-16T12:36:00.000000Z
True,108.7925,108.805,108.785,20,108.785,2016-05-16T12:37:00.000000Z
True,108.808,108.818,108.7865,36,108.793,2016-05-16T12:38:00.000000Z
True,108.791,108.821,108.791,25,108.8085,2016-05-16T12:39:00.000000Z
True,108.7665,108.7875,108.758,21,108.7875,2016-05-16T12:40:00.000000Z
True,108.754,108.7775,108.752,14,108.77,2016-05-16T12:41:00.000000Z
True,108.7535,108.7735,108.753,19,108.755,2016-05-16T12:42:00.000000Z
True,108.761,108.7615,108.75,11,108.7505,2016-05-16T12:43:00.000000Z
True,108.7445,108.7605,108.7445,13,108.7605,2016-05-16T12:44:00.000000Z
True,108.7475,108.7685,108.7375,31,108.741,2016-05-16T12:45:00.000000Z
True,108.7545,108.7545,108.7295,15,108.747,2016-05-16T12:46:00.000000Z
True,108.7615,108.7615,108.7465,16,108.7545,2016-05-16T12:47:00.000000Z
True,108.7435,108.7605,108.7435,15,108.7605,2016-05-16T12:48:00.000000Z
True,108.7475,108.7545,108.743,11,108.7475,2016-05-16T12:49:00.000000Z
True,108.773,108.783,108.744,32,108.744,2016-05-16T12:50:00.000000Z
True,108.756,108.7795,108.754,14,108.774,2016-05-16T12:51:00.000000Z
True,108.7635,108.764,108.7565,4,108.7565,2016-05-16T12:52:00.000000Z
True,108.7805,108.7805,108.756,15,108.7595,2016-05-16T12:53:00.000000Z
True,108.792,108.792,108.782,23,108.784,2016-05-16T12:54:00.000000Z
True,108.799,108.804,108.793,13,108.793,2016-05-16T12:55:00.000000Z
True,108.7905,108.8015,108.778,17,108.7995,2016-05-16T12:56:00.000000Z
True,108.802,108.803,108.784,12,108.787,2016-05-16T12:57:00.000000Z
True,108.8095,108.8095,108.7915,15,108.8015,2016-05-16T12:58:00.000000Z
True,108.837,108.8395,108.802,24,108.8055,2016-05-16T12:59:00.000000Z
True,108.8365,108.85,108.831,18,108.8375,2016-05-16T13:00:00.000000Z
True,108.8335,108.837,108.8175,19,108.837,2016-05-16T13:01:00.000000Z
True,108.8175,108.8365,108.812,23,108.8365,2016-05-16T13:02:00.000000Z
True,108.816,108.816,108.814,4,108.814,2016-05-16T13:03:00.000000Z
True,108.8525,108.8545,108.8165,15,108.8165,2016-05-16T13:04:00.000000Z
True,108.82,108.8515,108.82,20,108.8515,2016-05-16T13:05:00.000000Z
True,108.815,108.817,108.8095,6,108.8165,2016-05-16T13:06:00.000000Z
True,108.812,108.8155,108.794,16,108.8135,2016-05-16T13:07:00.000000Z
True,108.814,108.818,108.809,8,108.809,2016-05-16T13:08:00.000000Z
True,108.824,108.824,108.8125,13,108.817,2016-05-16T13:09:00.000000Z
True,108.824,108.838,108.819,22,108.8225,2016-05-16T13:10:00.000000Z
True,108.8105,108.8335,108.806,17,108.8205,2016-05-16T13:11:00.000000Z
True,108.797,108.809,108.797,6,108.809,2016-05-16T13:12:00.000000Z
True,108.7885,108.799,108.7885,4,108.799,2016-05-16T13:13:00.000000Z
True,108.7715,108.7855,108.7675,13,108.7855,2016-05-16T13:14:00.000000Z
True,108.771,108.7745,108.771,2,108.7745,2016-05-16T13:15:00.000000Z
True,108.8005,108.8005,108.769,12,108.7745,2016-05-16T13:16:00.000000Z
True,108.783,108.804,108.783,10,108.804,2016-05-16T13:17:00.000000Z
True,108.7635,108.7795,108.755,23,108.7795,2016-05-16T13:18:00.000000Z
True,108.776,108.776,108.762,11,108.7665,2016-05-16T13:19:00.000000Z
True,108.775,108.776,108.762,22,108.774,2016-05-16T13:20:00.000000Z
True,108.7755,108.776,108.7695,12,108.773,2016-05-16T13:21:00.000000Z
True,108.779,108.7955,108.769,18,108.7745,2016-05-16T13:22:00.000000Z
True,108.783,108.785,108.7775,8,108.779,2016-05-16T13:23:00.000000Z
True,108.7945,108.7945,108.7795,5,108.7795,2016-05-16T13:24:00.000000Z
True,108.836,108.836,108.7975,19,108.7975,2016-05-16T13:25:00.000000Z
True,108.835,108.8395,108.8275,19,108.8395,2016-05-16T13:26:00.000000Z
True,108.8435,108.8485,108.825,20,108.8385,2016-05-16T13:27:00.000000Z
True,108.8225,108.8505,108.8225,10,108.8475,2016-05-16T13:28:00.000000Z
True,108.845,108.845,108.823,19,108.823,2016-05-16T13:29:00.000000Z
True,108.818,108.8515,108.813,52,108.8445,2016-05-16T13:30:00.000000Z
True,108.851,108.86,108.8215,47,108.8215,2016-05-16T13:31:00.000000Z
True,108.877,108.8915,108.853,53,108.853,2016-05-16T13:32:00.000000Z
True,108.8685,108.893,108.868,35,108.874,2016-05-16T13:33:00.000000Z
True,108.8855,108.8855,108.8535,46,108.8655,2016-05-16T13:34:00.000000Z
True,108.8845,108.8955,108.878,33,108.8845,2016-05-16T13:35:00.000000Z
True,108.886,108.903,108.8825,41,108.885,2016-05-16T13:36:00.000000Z
True,108.876,108.886,108.8645,22,108.8825,2016-05-16T13:37:00.000000Z
True,108.8535,108.889,108.8535,29,108.8755,2016-05-16T13:38:00.000000Z
True,108.853,108.86,108.8425,12,108.85,2016-05-16T13:39:00.000000Z
True,108.885,108.885,108.8535,19,108.8535,2016-05-16T13:40:00.000000Z
True,108.8565,108.8835,108.8565,24,108.8835,2016-05-16T13:41:00.000000Z
True,108.8525,108.859,108.849,17,108.857,2016-05-16T13:42:00.000000Z
